unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(25),qgtse(50),SeasonalNaive
ID398,mase,0.5284061,0.581405,0.46694285,0.5514743,0.7343914,0.4703797,0.6106558,0.508611,0.36696386,0.4005102,0.625
ID399,mase,1.0718603,0.9912782,1.0226848,1.1352909,1.0450157,0.9043491,1.0411866,0.93042064,0.8370664,0.9443904,0.8693946
ID4,mase,0.98827875,1.2255769,1.1366729,1.1288443,1.3138678,1.323716,0.8197153,1.2914872,1.3723859,1.4213452,0.83380723
ID40,mase,1.8762734,2.06697,1.8668159,2.3575163,2.7123325,1.8582082,1.9448154,2.1911585,1.5833054,1.7337478,1.7495098
ID400,mase,0.8689507,0.8186758,0.59363616,0.55911326,0.88744015,0.7827143,0.4408783,0.9744195,0.6312326,0.68591404,0.8245614
ID401,mase,1.4375465,1.4148988,1.3023585,1.1611919,0.931535,1.0720417,1.361433,1.2928767,1.1843308,1.2268199,2.090909
ID402,mase,0.57719237,0.41816396,0.3572093,0.69508004,0.79451615,0.37266815,0.8048751,0.5459789,0.4275339,0.38605052,0.8796666
ID403,mase,0.15880796,0.16588202,0.18174635,0.23315299,0.21043353,0.17124647,0.18565473,0.17647569,0.16687457,0.1657133,1.0807601
ID404,mase,1.1898375,1.0805632,1.1106759,1.1054912,1.2571384,0.98793167,1.1732728,1.095605,0.989239,0.8527949,1.2402778
ID405,mase,0.97413456,0.9059438,0.96993935,0.9733218,1.0299091,0.94380087,0.9506329,0.92959446,0.947281,0.94969434,1.4006623
ID406,mase,0.8588748,0.86889774,0.8801619,0.84710294,0.82285213,0.8743027,0.82447565,0.9259802,0.8283723,0.84582955,1.2926292
ID407,mase,1.0618016,0.9948636,1.0511665,1.122554,1.0769912,1.1894549,1.131518,0.96216124,1.0558608,0.9588604,1.4010841
ID408,mase,2.1676428,2.4530518,2.2696571,2.0678337,2.5687332,2.318644,1.9676626,2.1725514,2.2063918,2.0537858,2.2966378
ID409,mase,4.3785124,4.1371613,3.8950207,4.2039924,4.9682693,4.9274397,3.7140453,4.221038,4.761829,4.3981724,1.255123
ID41,mase,0.5329727,0.5427375,0.7177543,0.66224706,0.89532125,0.55565053,0.8478183,0.6051813,0.51424724,0.5662411,0.77049506
ID410,mase,0.1948173,0.18144344,0.23234786,0.15171115,0.15127322,0.12515205,0.15315081,0.18498334,0.14912921,0.11660511,0.46770334
ID411,mase,1.6197804,1.6622953,1.9326084,2.202011,1.7042582,1.7909242,1.9110829,1.8025018,1.4001728,1.3039882,1.1219515
ID412,mase,0.723434,0.6838624,0.72905964,0.6960682,0.61725545,0.6878952,0.59592897,0.69182366,0.6880704,0.684958,0.37391317
ID413,mase,0.90877914,0.95429087,0.9733043,0.9100555,0.848721,0.8661811,0.75121284,0.9765633,0.8060221,0.8170044,0.7732096
ID414,mase,0.634988,0.78628266,0.54668146,0.7279712,0.5631855,0.52439237,0.34517118,0.59716344,0.4873698,0.4547609,1.0820493
ID415,mase,1.4955875,1.6850914,1.2966121,1.5218668,1.4130208,1.3236606,0.8433241,1.4301136,1.0879459,1.0454427,1.542976
ID416,mase,1.551067,1.7378284,1.3963838,1.5554794,1.4486413,1.344735,0.96510476,1.5176771,1.2498517,1.1259731,1.6120833
ID417,mase,0.5433508,0.5903647,0.45775753,0.6462499,0.39683348,0.6463236,0.517286,0.4050354,0.7223277,0.58935827,1.1205075
ID42,mase,0.5345846,0.54622304,0.7235746,0.667027,0.9147594,0.5573479,0.8546756,0.6180574,0.52573687,0.5756836,0.7833475
ID420,mase,0.61533207,0.72417873,0.67464566,0.60233045,0.8855536,0.69200456,0.9229322,0.73324084,0.701375,0.6862447,2.5752091
ID43,mase,0.5992707,0.5277436,0.6937967,0.6053918,0.89661527,0.48074576,0.85219043,0.5714437,0.50016224,0.6804393,0.7776392
ID437,mase,0.6517656,0.7041034,0.7405973,0.755295,1.0635694,0.8790419,0.6065091,0.78460443,0.72278756,0.87202173,1.752505
ID438,mase,0.5738054,0.5443652,0.5305238,0.42239702,0.49456525,0.5337995,0.48517653,0.5119466,0.5500187,0.5529373,0.4649131
ID439,mase,1.1197478,1.1565309,1.0687811,1.2694921,1.5001999,1.2686471,1.2092676,1.1569463,1.2389926,1.2642924,1.4722222
ID44,mase,1.0657098,0.9188525,1.3329915,1.5778625,1.13221,1.0548486,1.549373,0.82222265,1.2589352,1.2514522,1.365089
ID440,mase,0.5931138,0.62690204,0.58393383,0.52728724,0.6283786,0.58881027,0.45620498,0.59072715,0.5898621,0.6399213,2.637588
ID441,mase,1.0843694,1.0532237,1.3776215,1.9188083,0.9124224,1.3666236,1.1943187,0.9615046,0.8325426,0.89846367,1.4095744
ID442,mase,1.0662189,1.138488,1.0813427,1.1587074,1.1439912,1.0954107,1.2260352,1.1439797,1.048949,1.0802453,2.1528199
ID443,mase,0.34254408,0.23021759,0.31660166,0.29239336,0.15605567,0.26685226,0.19845629,0.14806992,0.23845641,0.2306182,2.4491327
ID444,mase,0.35235065,0.22075224,0.3721205,0.35496232,0.10506947,0.24142642,0.0901829,0.18801478,0.23968886,0.25385836,2.075826
ID445,mase,0.22312963,0.14476469,0.25351506,0.2534916,0.1307672,0.1805596,0.11367209,0.13786092,0.12999791,0.148637,1.6701008
ID446,mase,0.17267327,0.1014264,0.17761745,0.14583388,0.08701378,0.09346636,0.13092479,0.06799792,0.08203649,0.074639864,1.7284282
ID447,mase,0.5279533,0.65811276,0.53391576,0.5673106,0.73532975,0.62493557,0.8148305,0.6925625,0.6183852,0.60839677,2.8252006
ID448,mase,0.3788217,0.64042664,0.47269508,0.45255563,0.7492321,0.5593856,1.005176,0.6857497,0.5788106,0.5906002,4.97623
ID449,mase,0.2227971,0.45624232,0.2896879,0.2936444,0.59156203,0.40506795,0.6937226,0.4820742,0.39562765,0.3901466,3.835238
ID45,mase,0.9820779,0.94302684,0.8168211,0.69279194,0.8161315,0.99669826,0.7631555,0.95203394,1.0715951,1.0076863,1.2005514
ID450,mase,2.2748,2.3375878,2.0053282,2.0986624,2.713064,1.9677136,2.1560524,2.224254,1.9066054,2.120337,2.648902
ID451,mase,0.72731507,0.80322516,0.7005342,0.87711704,0.46509957,0.64355034,0.9948373,0.5847894,0.6149075,0.5411195,2.524703
ID452,mase,1.1669042,1.1865019,1.3201461,1.2821008,1.0997481,1.262613,0.9423751,1.2204795,1.0534016,1.2432907,1.7630831
ID453,mase,0.5279857,0.6890422,0.5483498,0.86895096,0.8720761,0.6676784,0.64245033,0.6220932,0.64531475,0.61176854,0.32392317
