unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(25),qgtse(50),SeasonalNaive
ID363,smape,0.02434687,0.031992044,0.039059516,0.035444126,0.03540101,0.030453015,0.018127866,0.048308298,0.03134023,0.0344778,0.07380834
ID364,smape,0.03093087,0.030520283,0.029188387,0.02758349,0.02565385,0.032819904,0.028270904,0.027618341,0.034133095,0.030410292,0.08296561
ID365,smape,0.029889656,0.031137757,0.030400187,0.03443766,0.031270374,0.03245879,0.030528467,0.030527174,0.030618614,0.02682773,0.022777516
ID366,smape,0.046319917,0.042666268,0.059076585,0.044500094,0.054961596,0.03753971,0.050270427,0.0537682,0.04305406,0.04606911,0.07413288
ID367,smape,0.03091389,0.023024725,0.03349208,0.02962674,0.029097343,0.0237893,0.030780261,0.0257925,0.03005687,0.027265195,0.04960809
ID368,smape,0.019464482,0.015821269,0.022848459,0.026654389,0.012976503,0.018839598,0.016503992,0.020214835,0.018144786,0.019925252,0.077259764
ID369,smape,0.101041034,0.10491796,0.08139534,0.07617203,0.06976086,0.09616654,0.096118614,0.09813399,0.10093659,0.093995675,0.15493613
ID37,smape,0.04900893,0.053183526,0.060830336,0.067017086,0.047333393,0.052691635,0.054092478,0.051267628,0.05267648,0.04691855,0.0704659
ID370,smape,0.04017918,0.038829237,0.04043061,0.035459984,0.044261366,0.04667326,0.055365708,0.037193634,0.03241095,0.03945272,0.06739503
ID371,smape,0.0530824,0.055326093,0.06452513,0.07815439,0.08669968,0.048074786,0.046659682,0.06730368,0.054240257,0.054816503,0.1005832
ID372,smape,0.05018732,0.04719391,0.068028234,0.06849109,0.047872394,0.04143475,0.05042672,0.039065965,0.048909705,0.0486494,0.04586069
ID373,smape,0.028432747,0.03180949,0.029419301,0.039922815,0.027187381,0.033021078,0.032884236,0.028266445,0.035354346,0.028129157,0.05201799
ID374,smape,0.07704866,0.08009636,0.07730755,0.07097806,0.08322703,0.06648909,0.07297315,0.08066733,0.0663957,0.080004506,0.05556177
ID375,smape,0.017511077,0.023794854,0.023220314,0.01975183,0.030519031,0.025407288,0.0280545,0.024400355,0.01860938,0.021889735,0.08154289
ID376,smape,0.02873771,0.026584134,0.02720349,0.036830656,0.029499829,0.025907967,0.030166723,0.030023528,0.030211758,0.032160208,0.09905702
ID377,smape,0.03156871,0.030706309,0.024045646,0.021098472,0.027979199,0.02832843,0.023256075,0.028626995,0.027817067,0.032905202,0.06000372
ID378,smape,0.03791738,0.036473416,0.037274178,0.04679009,0.038538255,0.03533528,0.040446106,0.03926824,0.03840693,0.037922624,0.04265052
ID379,smape,0.060962707,0.059556678,0.064211756,0.064077355,0.05894772,0.060239486,0.057872213,0.058496967,0.061113127,0.05931883,0.07432537
ID38,smape,0.07039914,0.07195938,0.07559144,0.080790065,0.08714022,0.074223675,0.073538914,0.07644605,0.065084696,0.0661155,0.05764063
ID380,smape,0.036663953,0.03322451,0.036280785,0.028336037,0.030115983,0.0373705,0.035937183,0.036711905,0.037027225,0.041148677,0.054371305
ID381,smape,0.035606958,0.04114465,0.030672995,0.01998647,0.025549695,0.031188155,0.03464877,0.031168079,0.033477224,0.02855723,0.08844189
ID382,smape,0.05575757,0.05676779,0.046740294,0.0515301,0.049129535,0.045341782,0.058651276,0.0506813,0.04686636,0.045888238,0.12661767
ID383,smape,0.072047085,0.063102506,0.06964185,0.09064596,0.06451331,0.049785282,0.067824274,0.06873677,0.06586896,0.057376023,0.08346061
ID384,smape,0.08174271,0.089880034,0.069506496,0.08003977,0.0794433,0.07995176,0.08492854,0.082804695,0.06815183,0.08002995,0.040214397
ID385,smape,0.057256296,0.055698182,0.071542904,0.043908056,0.064036176,0.05640215,0.06924124,0.053492676,0.069312185,0.059437733,0.10209085
