unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(10),qgtse(10),qgts(5),qgtse(5),qgts(25),qgtse(25),qgts(50),qgtse(50),qgts(100),qgtse(100),qgts(200),qgtse(200),SeasonalNaive
ID200,mase,1.9305367,1.8010155,2.4101431,2.5036376,2.2558503,1.9659798,1.805036,1.6850228,1.5842997,1.6894445,1.8063965,1.6984468,1.7658056,1.9134003,1.8276795,1.830432,1.8879908,1.7781979,1.7408539,1.7870394,5.0329757
ID201,mase,0.94446987,0.93968636,0.6931596,0.57906824,0.73018545,0.81349707,0.9410669,1.0592216,0.9490622,1.0976845,0.8919142,1.0282217,0.9741387,0.9077819,0.9787225,1.0146646,0.9520453,0.9822005,1.0400636,0.9178166,1.2861842
ID202,mase,0.28491223,0.24322519,0.33531445,0.13373525,0.25718078,0.25226477,0.24223317,0.28670284,0.28515446,0.2590436,0.29217848,0.28989255,0.3061494,0.29270804,0.28490248,0.32042375,0.24819693,0.29726672,0.26046965,0.28411347,0.69105685
ID21,mase,0.29453003,0.34824964,0.37695163,0.7907141,0.4321785,0.33000034,0.39563262,0.47306457,0.32793632,0.2635871,0.26372886,0.2465662,0.24648654,0.49365214,0.41028285,0.19926105,0.280973,0.28279802,0.45805493,0.32384068,0.5606472
ID22,mase,3.093538,2.9747202,2.6746724,2.4162657,2.2328222,3.0334754,3.238178,3.3058376,3.1956725,3.464797,3.1651993,3.3616111,3.2127094,3.098854,3.3485284,3.3148625,3.1187818,3.2980976,3.3489983,3.2069638,5.221981
ID23,mase,1.1263435,1.0006646,0.961908,1.4553567,0.99919903,0.88941437,1.5302856,1.1128781,1.3392107,1.2214668,0.7662217,1.0518663,0.8132407,1.0138898,1.0432115,0.84368217,1.4565448,1.1121007,1.1304123,1.1172769,2.5647058
ID24,mase,1.5577122,1.242248,1.869803,1.4083683,1.1238087,1.26326,1.529555,1.293301,1.4761935,1.35851,1.4551389,1.4018106,1.320945,1.605317,1.6216389,1.4807128,1.2949517,1.3021667,1.284761,1.3188396,3.026011
ID25,mase,1.4022155,1.1182418,1.6831522,1.2677796,1.0116259,1.1371566,1.376869,1.1641988,1.3288343,1.2228984,1.3098814,1.2618766,1.1890832,1.4450681,1.4597607,1.3329023,1.1656847,1.1721795,1.1565112,1.1871879,2.723943
ID26,mase,1.2774473,1.1984148,0.9435934,0.8410125,1.1346034,1.0265431,1.102397,1.012628,1.2517697,1.314054,1.2250688,1.2724867,1.1488365,1.1559829,1.0485168,1.1000314,1.0288839,1.076166,1.0849105,1.363005,2.1117053
ID28,mase,2.388236,2.190437,2.2338276,2.391475,2.0872955,2.5133305,2.2919788,2.2694535,2.1482427,2.3080842,2.375351,2.6782885,2.7883444,2.5181398,2.3496728,2.590443,2.3249278,2.3822255,2.391073,2.341692,3.0583684
ID29,mase,1.3219101,1.309699,1.2125962,1.4196317,1.4508032,1.327326,1.39071,1.3800977,1.4031823,1.3207704,1.3639195,1.330897,1.3158814,1.3040962,1.4001333,1.3736346,1.3642292,1.363671,1.4408088,1.3498987,0.52228415
ID3,mase,4.2197227,4.0694456,3.6170492,2.977749,4.021494,4.6199965,3.8446474,4.0481477,3.837688,4.0833483,3.705118,4.128507,3.3922427,3.5249104,3.7261877,3.565095,4.332739,3.769285,3.9845364,3.7447915,2.7211468
ID30,mase,2.1754377,2.2481182,2.0814402,2.2502816,2.092172,2.2427552,2.2341442,2.2400074,2.1980922,2.1684244,2.19461,2.1815205,2.2486317,2.2328963,2.3547306,2.2073767,2.3455255,2.2335937,2.2219458,2.3172643,1.7541614
ID31,mase,0.8644726,0.7609398,0.9278773,0.73536855,0.8911073,0.87650615,0.77586913,0.6679926,0.781485,0.77734864,0.7435047,0.80559206,0.85691494,0.8836369,0.6956744,0.761783,0.6618678,0.79505193,0.77865964,0.8285949,1.3923999
ID32,mase,1.188963,1.2626941,1.2321404,1.3471855,1.3601749,1.1674037,1.2228186,1.2388084,1.2487701,1.2158172,1.2060714,1.2042539,1.2091638,1.2682874,1.2579781,1.1423455,1.1842343,1.2916696,1.1800479,1.155267,0.9528595
ID33,mase,2.5142765,2.6157818,2.7395144,1.8788605,2.4155157,2.573279,2.3481805,2.5210884,2.5749114,2.4666176,2.335567,2.3664567,2.3722973,2.5742502,2.5983732,2.399755,2.5506647,2.2195895,2.4094133,2.2341406,3.9078948
ID34,mase,0.2988986,0.3970397,0.7433641,0.38529822,0.13431272,0.17859001,0.57484114,0.27804804,0.3475955,0.2289403,0.23577191,0.21245982,0.3415983,0.20610315,0.25563335,0.27484372,0.24772431,0.44610065,0.22762518,0.5854515,1.2067039
ID35,mase,0.84533226,0.7831717,1.3201348,0.51133126,0.7429687,0.6369525,0.8231463,0.811887,0.8822644,0.79318446,0.88960254,0.7733543,0.79504216,0.5885738,0.75090665,0.86920345,0.52008617,0.92500603,0.7607275,0.81134206,2.2772276
ID36,mase,0.7153422,0.8850274,0.6580071,1.1568266,0.8361015,0.8076794,0.9292034,0.62983054,0.7700382,0.8458171,0.76453936,0.76196265,0.73607934,0.7893343,0.8133465,0.61306584,0.9435682,0.65860367,0.82633847,0.77315825,0.5676745
ID37,mase,1.8435041,1.889958,1.4763361,1.2285482,1.3628432,1.488374,1.7996491,1.519784,1.6932566,1.8167981,1.571884,1.9056212,1.3456517,1.4844543,1.5687912,1.2777225,1.6146411,1.403862,1.7401918,1.471712,1.29101
ID38,mase,0.44098768,0.4088669,0.49297166,0.6173343,0.36634457,0.44550133,0.45561263,0.4908086,0.5005062,0.44200477,0.4117152,0.4026965,0.52269083,0.40654334,0.36656895,0.5725236,0.39607194,0.49707696,0.4404857,0.561112,0.8505703
ID39,mase,0.76756835,0.64238036,0.83443904,0.4525498,0.23400027,0.76859456,0.77360564,0.6080143,0.6654251,0.68064106,0.79071736,0.8119456,0.7062616,0.8269557,0.6942399,0.8174583,0.5998688,0.75908166,0.62489223,0.79667336,0.9867602
ID4,mase,1.0152462,0.95762295,0.9329435,0.9616233,1.021185,1.019727,0.975325,1.0326357,0.98327756,0.9998033,1.023217,0.9687128,1.0285194,1.0173056,1.0117531,1.0910562,0.99541587,1.0136584,1.0071126,1.0115032,3.28451
ID40,mase,1.217015,1.1666547,1.4761444,1.1141199,1.1697253,1.1521524,1.1842207,1.1547406,1.2026447,1.148372,1.2050887,1.1494037,1.152863,1.1658756,1.2051717,1.177934,1.190157,1.2171197,1.1776506,1.1985147,1.9982201
ID41,mase,0.2969016,0.31020442,0.60252684,0.44776303,0.11368036,0.18455355,0.23179275,0.22209856,0.44185877,0.2152443,0.30980524,0.23689882,0.24148479,0.42889833,0.44444713,0.34543842,0.18758243,0.31015077,0.22285676,0.14761594,1.448036
ID42,mase,1.6705106,1.6310215,1.6017743,2.0154545,0.8322931,1.0519358,1.9211335,1.6724876,1.5488415,1.362833,1.9256189,1.584682,1.6485025,1.4299763,1.3928475,1.0816205,1.235564,1.5739872,1.6458223,2.1401806,0.64435786
ID43,mase,0.20697902,0.30335853,0.4163931,0.9639595,0.2875431,0.16712044,0.7136965,0.21729149,0.15464427,0.315476,0.28537104,0.3429624,0.18832704,0.07715197,0.13318409,0.05921678,0.2779702,0.1406511,0.2584919,0.23651233,1.6763848
ID44,mase,0.75246227,0.79200566,0.63338965,0.8169524,0.78526634,0.81234574,0.75884503,0.8354115,0.72260994,0.7872582,0.7488097,0.70334166,0.77187544,0.6901028,0.76280504,0.7390091,0.82029665,0.77609247,0.75495994,0.71959907,0.4166667
ID45,mase,0.14662708,0.14977239,0.06221747,0.065864295,0.083081074,0.090715595,0.16888836,0.14468457,0.19415492,0.11135288,0.17606956,0.14679506,0.16515632,0.113367684,0.14760812,0.13759592,0.16651419,0.13499719,0.15012828,0.16198762,0.5273433
ID46,mase,2.8204257,3.073089,2.1791005,3.5798957,2.5521007,2.8212304,2.8187857,2.735782,2.3394723,2.8219836,2.5163615,2.6751761,2.6873114,2.939378,2.7286062,2.8146424,2.6120498,2.6200914,2.6934206,2.7237732,1.2773722
ID47,mase,1.1833047,1.2847055,1.3058324,1.5575042,0.7385689,0.73059237,1.6002785,1.0518715,1.042293,1.3084117,1.1254443,1.2258701,0.906585,0.82675177,1.0403082,0.95476234,0.8800388,1.0757283,1.1490501,1.4117637,0.41269842
ID48,mase,0.9984141,1.1020746,0.41946256,1.3155518,1.603974,1.3463464,1.1526154,1.4502665,1.0361054,1.1254209,1.0717036,1.0885073,1.0643,1.4482394,1.4369485,1.1820898,1.5860847,1.0573559,1.366034,1.0162766,1.3541666
ID49,mase,1.1849866,1.3556414,1.48785,2.1048043,0.8810083,1.1635332,1.8680369,1.2896491,1.0826077,1.2334236,1.0603912,1.3115861,1.2408673,0.9798219,1.1098698,1.0713342,0.90738666,1.148608,1.3501142,0.7900125,1.2055137
ID5,mase,0.6169824,0.556096,0.68071723,0.55388165,0.53479517,0.5915932,0.5743278,0.59571534,0.58208907,0.54590726,0.59534466,0.54363745,0.5690695,0.50955796,0.6329483,0.5743459,0.59006476,0.54831773,0.6147635,0.5683655,2.166205
ID50,mase,0.4930657,0.5132175,0.53000784,0.5148101,0.45983943,0.5347618,0.47223917,0.48821625,0.50249285,0.53404915,0.5067681,0.51606184,0.49819663,0.494491,0.4987906,0.50164455,0.46643123,0.50406,0.5022617,0.50941974,1.0
ID51,mase,1.6669692,1.696425,1.2986801,1.8272427,1.8381256,1.7373047,1.6485223,1.631102,1.7101079,1.6737672,1.5681632,1.6660703,1.669009,1.7025838,1.6869156,1.563174,1.7223802,1.641244,1.7017306,1.7293909,0.95744675
ID52,mase,1.3467872,1.3958937,2.0447605,1.2190068,1.1883694,1.3244623,1.3796902,1.5480477,1.2748969,1.2587422,1.2807894,1.3378477,1.4685041,1.4013386,1.376214,1.5554857,1.2819487,1.5788287,1.2235218,1.3192552,3.28125
ID53,mase,0.33498552,0.36046162,0.8597867,0.6563483,0.39953503,0.35649738,0.3115657,0.26116687,0.66551936,0.30979398,0.6084236,0.38620177,0.37859356,0.34142992,0.38185483,0.24104829,0.36244953,0.5991818,0.41224644,0.3778609,1.7460316
ID54,mase,0.9401864,0.71491593,1.6450912,0.745956,1.1294162,0.9058854,1.0176069,0.9749045,1.2903662,0.97072446,1.2403891,1.0836458,1.0257257,0.9291641,0.97431755,1.0806278,0.9808766,1.3822976,1.0641589,1.0383071,2.242268
ID55,mase,3.9537725,4.0124354,3.7904484,4.142644,3.8741152,3.852913,4.1175666,3.9801447,4.0044966,3.929957,3.8879273,4.001688,4.061163,3.9503632,3.911439,4.197822,3.7528884,4.045552,3.925197,3.9995637,2.923946
ID56,mase,1.1001291,0.9210354,0.9182392,0.9247651,1.0641915,0.76762795,1.4225079,1.1077454,1.0784776,1.1024737,1.0820879,0.98286587,0.9115493,0.8231949,0.88556844,0.9964521,1.2234632,1.1498533,1.1122301,1.153109,0.91397774
ID57,mase,1.8599828,1.7561218,1.933449,1.6358343,1.7570567,1.6977588,1.7386916,1.73973,1.843533,1.8099132,1.8466979,1.8306264,1.8992095,1.8444884,1.8209574,1.8317378,1.6943566,1.8935876,1.7796435,1.836949,2.420024
ID58,mase,1.3482407,1.4530038,0.87805814,2.0675476,0.9098837,1.2989321,0.83439845,0.76566476,1.3801647,1.0708759,1.1232761,1.1588984,1.0243044,1.5133183,0.9432543,0.96225727,1.0693684,0.69217604,0.9417017,1.1044769,1.3606694
ID59,mase,0.29453003,0.34824964,0.37695163,0.7907141,0.4321785,0.33000034,0.39563262,0.47306457,0.32793632,0.2635871,0.26372886,0.2465662,0.24648654,0.49365214,0.41028285,0.19926105,0.280973,0.28279802,0.45805493,0.32384068,0.5606472
ID60,mase,2.3237736,2.2966695,2.4772344,2.1963677,2.2338765,2.306468,2.3058834,2.2993186,2.3127887,2.3138347,2.3225687,2.2969491,2.3279407,2.3737578,2.3340666,2.3179116,2.3374887,2.3312507,2.2905262,2.324402,2.8290734
ID61,mase,1.0213299,1.0002772,0.92005897,1.0292077,1.0569153,1.0161731,1.0445323,1.0217451,1.0612432,1.0186677,1.0419813,1.02617,0.9806344,1.0344923,1.0615615,1.0024807,1.0148664,1.0074655,1.0591859,1.038605,0.6934673
ID62,mase,0.6196837,0.5738113,0.43078145,0.54071885,1.4352518,0.80864036,0.7198896,0.73266053,0.7565039,0.6627822,0.4788988,0.7039608,0.6274066,0.54921937,0.36105463,0.5031786,0.79086614,0.8038617,0.8818456,0.7336661,1.5276753
ID63,mase,1.199084,1.4325334,1.3055912,1.4159709,1.2598382,1.1715875,1.7130259,1.2830957,1.3857098,1.3722969,1.4832792,1.495638,1.2463715,1.4019161,1.5476346,1.4347265,1.3094368,1.2476907,1.4025415,1.3653721,0.21714157
ID64,mase,0.8707269,0.87928444,0.7831253,0.7845145,0.7698757,0.82457376,0.88970983,0.84335643,0.96610045,0.8145707,0.9293594,0.92014897,0.9275682,0.8285019,0.89826035,0.8868547,0.86919284,0.88739717,0.9004247,0.90717703,0.73684216
ID7,mase,1.439319,1.3892363,1.201226,1.2174973,1.3895067,1.4746104,1.3299264,1.4421827,1.452592,1.4829692,1.5085721,1.5314957,1.4533271,1.4278076,1.3769276,1.4070082,1.4690315,1.5112156,1.3690245,1.4916073,1.8302919
ID71,mase,0.20933375,0.21163878,0.2779838,0.25940746,0.31863695,0.2363776,0.1830897,0.1870833,0.19750522,0.1878831,0.1975985,0.18278845,0.18879116,0.19629696,0.1866148,0.19369711,0.20276283,0.18867752,0.1963302,0.19072631,1.1241829
ID77,mase,0.049969476,0.031278152,0.038220417,0.05834363,0.114921674,0.041170705,0.06063712,0.06702588,0.0580629,0.08728769,0.049641963,0.073438466,0.055806488,0.04164653,0.07385073,0.06700116,0.04405213,0.06525146,0.068792336,0.058545787,1.3378868
ID78,mase,0.15269268,0.19588405,0.3042014,0.28004187,0.16834098,0.17846155,0.21634421,0.2043042,0.22418797,0.14853908,0.1572094,0.20459934,0.13453238,0.13888079,0.09996752,0.1384116,0.19572957,0.1399506,0.15991737,0.1550133,0.22193076
ID79,mase,0.17370205,0.19988114,0.2605063,0.33642143,0.3338564,0.18931645,0.14741625,0.12776844,0.15542254,0.09024591,0.1649962,0.113854505,0.15118676,0.1779862,0.12648815,0.12511654,0.17073007,0.12864068,0.11328475,0.15556112,1.9231812
ID8,mase,0.6298482,0.9634244,0.9084541,0.7146868,0.31637713,0.65894717,1.3813534,0.45831642,0.6068424,0.3749961,1.197415,0.49472886,1.364505,0.69611204,0.8384939,0.82837677,1.6290143,1.3132526,0.8456876,1.1547083,0.7216747
ID80,mase,0.085054934,0.124672316,0.09587796,0.0867367,0.04131015,0.104248285,0.07080079,0.05136617,0.07595375,0.07279219,0.06502934,0.078804895,0.0663779,0.044934593,0.060309395,0.032053363,0.06053494,0.06660108,0.05968384,0.06952767,1.8460575
ID81,mase,0.43479517,0.47678038,0.56128716,0.5923359,0.6301872,0.6178819,0.487479,0.54862505,0.45741618,0.47155356,0.49754554,0.49590912,0.51312846,0.5141483,0.55017704,0.45498177,0.51656604,0.45827723,0.5080111,0.48768416,1.0375717
ID82,mase,0.5581371,0.6225256,0.6281986,0.5856821,0.69213474,0.67586684,0.54037845,0.6115666,0.52191234,0.6479864,0.5642856,0.6119324,0.64463574,0.62555426,0.5587755,0.6123229,0.65031946,0.58067095,0.5712949,0.5303983,2.6438124
ID83,mase,0.7487258,0.79212123,1.0811781,0.68926483,0.75676054,0.8530544,0.76347816,0.77284616,0.6739873,0.8470567,0.665039,0.8272726,0.9604971,0.8023308,0.6181405,0.8394578,0.8893895,0.8713757,0.6990525,0.6730151,3.0711172
ID84,mase,0.4908442,0.4081014,0.84947824,0.4787551,0.46867844,0.49075058,0.47941762,0.4973411,0.5332706,0.48387918,0.585551,0.49794078,0.41783306,0.5579018,0.46468303,0.52861196,0.31671178,0.45104957,0.41251585,0.37942567,1.6303631
ID85,mase,3.7679272,3.994806,3.354833,3.941885,3.6248586,3.547689,3.816104,3.8018637,3.7413998,3.685456,3.6433735,3.5935817,3.7631743,3.57545,3.7303808,4.0218587,3.4601543,3.9668539,3.6701803,3.823159,1.0492228
ID86,mase,3.8876002,3.7734532,4.653273,3.7098684,3.447085,3.684435,3.7807004,3.622111,3.8734543,3.7513134,3.7997634,3.8156826,3.9482906,3.6167548,3.4958305,3.8413231,3.5088573,3.9249978,3.519642,3.8614774,6.216418
ID87,mase,0.5242192,0.45091683,0.5023415,0.53485024,0.5069937,0.44873196,0.5767448,0.5059558,0.5721156,0.4957501,0.5420389,0.5141364,0.48713964,0.43993574,0.5412789,0.5128712,0.49665138,0.5178228,0.54734063,0.55827105,1.1665987
ID88,mase,0.814962,1.0947477,1.0417384,1.5807874,0.5211982,0.6561183,1.5968076,0.70083064,0.8193896,0.9635427,0.9450903,1.115349,0.8187284,0.65290624,0.8328233,0.7129036,0.5448839,0.81909466,0.9693854,0.2407066,1.1045752
ID89,mase,1.20297,1.282031,1.2913955,1.0407767,1.3898623,1.2242587,1.4065641,1.2378852,1.2692623,1.1316882,1.4230076,1.1988769,1.1744931,1.2225394,1.2200919,1.2615399,1.2947228,1.3380765,1.1256763,1.1249192,0.688405
ID9,mase,1.6074916,1.7578822,1.0772293,1.1832256,1.2733538,1.4482394,2.1091733,1.3109392,2.4553006,1.6409038,1.9285456,1.908178,1.9085642,1.6796901,1.954323,1.7177542,1.5762253,1.5799879,1.7960551,2.0593834,2.6258903
ID90,mase,0.6608974,0.63000196,0.5958312,0.60229963,0.62146395,0.62145466,0.6443701,0.6212364,0.6308216,0.62553626,0.6389488,0.6089997,0.6271282,0.60752314,0.61246765,0.66369087,0.588364,0.6373827,0.6133079,0.6233318,2.0514135
ID99,mase,0.5652235,0.59607893,0.5500672,0.49354014,0.62924236,0.5822555,0.6592821,0.55880445,0.56519383,0.59466916,0.6522106,0.6196397,0.5875722,0.61241287,0.54840994,0.51754606,0.6402887,0.50841933,0.60355055,0.5473707,0.44457856
ID0,smape,0.35824734,0.29104668,0.4087575,0.34980693,0.25063366,0.24909002,0.34531438,0.29738763,0.346355,0.31944847,0.3370902,0.3295868,0.28965533,0.3738275,0.37692887,0.3400878,0.29356793,0.31492317,0.29275525,0.30005643,0.582232
ID1,smape,0.029967984,0.028822806,0.027004745,0.033922784,0.024270155,0.033378936,0.016578421,0.030646592,0.030778158,0.031814948,0.023746118,0.029540954,0.027909037,0.030041335,0.030824086,0.03270209,0.028626725,0.032481626,0.031217402,0.03558213,0.05035425
ID10,smape,0.07507915,0.07254332,0.063303396,0.06385154,0.07264167,0.07695963,0.06960188,0.07521846,0.075786516,0.07743494,0.07857243,0.08006198,0.075833976,0.07451693,0.0719149,0.0734779,0.07663673,0.07902387,0.07151663,0.07787407,0.0952381
ID101,smape,0.016005006,0.018158497,0.017352792,0.009611318,0.006833274,0.019456342,0.011324278,0.014283488,0.014741376,0.016805531,0.015865784,0.016019301,0.014885711,0.012572483,0.014773955,0.013555473,0.015027875,0.016502732,0.014432185,0.015682124,0.08416291
ID102,smape,0.0144393705,0.012658636,0.016170956,0.017737843,0.010288527,0.0126430895,0.011302912,0.015102944,0.013369426,0.012700319,0.009799684,0.011802966,0.013155269,0.011301963,0.013895284,0.01665669,0.0103592975,0.016498474,0.012582411,0.013319929,0.038541503
ID103,smape,0.018764306,0.020042414,0.012854348,0.030050784,0.014164578,0.013736999,0.022462996,0.01993291,0.028456163,0.019428732,0.013228375,0.015124261,0.018682454,0.016238961,0.018499987,0.022431552,0.015080067,0.021448512,0.014545158,0.022680162,0.07479355
ID104,smape,0.0063809594,0.009308826,0.019548815,0.013175337,0.007781308,0.006862427,0.010027471,0.010363499,0.007639166,0.009906419,0.0068314737,0.009850464,0.00779072,0.0063771466,0.006588056,0.0050786575,0.0076113213,0.009102006,0.0082397945,0.009163422,0.09579012
ID105,smape,0.007108474,0.009240385,0.00090082514,0.0061362386,0.0027790077,0.00421259,0.014271412,0.0045386218,0.007248898,0.008277053,0.008678387,0.007298965,0.0040984573,0.009101621,0.0051230285,0.010807906,0.0070077064,0.0064812917,0.0051891003,0.003096575,0.047724474
ID107,smape,0.02866735,0.026630726,0.022557262,0.016634632,0.026077509,0.027465379,0.030290853,0.028649293,0.030047497,0.03284716,0.029448299,0.02976649,0.027519202,0.026627783,0.029916152,0.029908333,0.028579444,0.027070686,0.029959824,0.028087106,0.06490578
ID108,smape,0.04955679,0.04946972,0.04201319,0.060913514,0.039282817,0.04469566,0.03671263,0.0495962,0.046231363,0.047201857,0.048026487,0.04312426,0.04678484,0.044458583,0.049628597,0.041009292,0.046260327,0.04700271,0.047182783,0.041958857,0.039282326
ID109,smape,0.31365523,0.315511,0.30796137,0.31988087,0.30882627,0.31122208,0.30535388,0.31239846,0.31426662,0.31230143,0.31173766,0.31105086,0.31204695,0.3116478,0.31130958,0.30758333,0.31143838,0.3103858,0.31016678,0.3094442,0.308668
ID110,smape,0.00325676,0.025592692,0.036568377,0.03957557,0.017512528,0.009367552,0.024926882,0.019360064,0.023757964,0.029435962,0.022293624,0.01605293,0.012252755,0.036757298,0.014694419,0.022355516,0.021244165,0.02980296,0.01705006,0.022610454,0.025547445
ID111,smape,0.023990067,0.023791555,0.02570033,0.023301948,0.020363387,0.026656946,0.024694739,0.023973607,0.027241994,0.018981796,0.020718107,0.022202965,0.017903147,0.020092309,0.023591112,0.023693793,0.01595463,0.024122635,0.019450996,0.018909996,0.063951194
ID112,smape,0.006455333,0.007462713,0.019563597,0.01744067,0.0101658,0.011300031,0.0075025894,0.0077190455,0.0056793643,0.004092482,0.007083363,0.004814162,0.006512139,0.009438425,0.0059707686,0.006354738,0.006837162,0.008419795,0.004915689,0.0067477394,0.0619185
ID113,smape,0.074011445,0.066083886,0.07515825,0.034772296,0.07267247,0.07538607,0.06754169,0.07201742,0.070298806,0.07767007,0.074452095,0.08020534,0.07434718,0.0749489,0.060100574,0.076399185,0.07028551,0.07877092,0.06733148,0.07127325,0.09106314
ID114,smape,0.04564311,0.039136067,0.058439963,0.019934611,0.04364255,0.037932664,0.03479217,0.039443467,0.044592775,0.0464393,0.048085205,0.061727166,0.052874804,0.04425132,0.04875083,0.044925764,0.0399924,0.04534952,0.041768078,0.05020733,0.092621416
ID115,smape,0.023311092,0.026695963,0.0046282336,0.032786243,0.031861767,0.0326533,0.025815338,0.026107442,0.02483536,0.031018617,0.025501074,0.028046867,0.026863798,0.02881097,0.025159977,0.023038885,0.03532941,0.0229934,0.032207645,0.024597827,0.031229775
ID116,smape,0.0018116977,0.001333512,0.0006910599,0.0009315564,0.0010828363,0.0024831155,0.0022323509,0.0024730663,0.002618135,0.0027512158,0.002103506,0.0026309355,0.002228937,0.0017927513,0.0025810308,0.0025948202,0.0018689253,0.002507682,0.002716505,0.0023573348,0.027297128
ID117,smape,0.0050095245,0.004868197,0.0057772407,0.0061511253,0.0059439293,0.0063113524,0.0054480173,0.0053913426,0.0050706333,0.0049523963,0.004848134,0.005492011,0.0052446076,0.0055002216,0.0053185,0.0047695707,0.00527668,0.005320951,0.005444322,0.0049259253,0.025651325
ID118,smape,0.004692895,0.004223545,0.0018682872,0.0018701663,0.0034913267,0.0011248562,0.0058251563,0.0035544555,0.004847261,0.00511819,0.0047326237,0.0041462034,0.0042262464,0.0033652312,0.0041087754,0.004288842,0.003588118,0.003815203,0.004127148,0.0045982716,0.02690771
ID119,smape,0.014636412,0.013240978,0.014512321,0.015261909,0.01255516,0.0125195915,0.015587721,0.014386636,0.01520376,0.013749341,0.014367964,0.014409789,0.014094909,0.012286266,0.014524416,0.014253447,0.013937375,0.014898921,0.014647691,0.0153152,0.036951285
ID12,smape,0.0033341455,0.0032254898,0.003710553,0.002685289,0.0035123157,0.0030681486,0.0029222544,0.003938715,0.003521299,0.003066011,0.0029716506,0.0036924332,0.0031188447,0.0035985578,0.0032035639,0.0032369962,0.003492289,0.0028313221,0.003812506,0.0037849064,0.008152089
ID120,smape,0.00667645,0.006101462,0.010054448,0.00513732,0.0032437125,0.0034326336,0.0077509903,0.0020469246,0.007999525,0.00786746,0.008181232,0.007969912,0.007188636,0.0035444251,0.008149851,0.006023107,0.003507655,0.004065132,0.0070802476,0.0045334147,0.06325111
ID121,smape,0.009873012,0.009681921,0.008985797,0.0099600945,0.010444995,0.009722827,0.00916582,0.010407281,0.010350607,0.009091916,0.010205244,0.009794228,0.00901393,0.009516133,0.009650824,0.009784299,0.009504982,0.0092198625,0.009761354,0.009522585,0.009761629
ID122,smape,0.009277282,0.009358147,0.009732034,0.009324818,0.0111545995,0.010654891,0.009475697,0.0096632885,0.0095693525,0.010272454,0.010033872,0.010010228,0.0095343245,0.010268353,0.009921764,0.009892485,0.010219272,0.0091014085,0.009994023,0.009247872,0.028697021
ID123,smape,0.012153488,0.011388751,0.0045553017,0.004607478,0.008771813,0.0069967294,0.013785799,0.010242662,0.014226861,0.0147098545,0.013791713,0.012329534,0.0117709525,0.010582425,0.013248552,0.011973828,0.010376633,0.010524256,0.011878033,0.012349391,0.041628893
ID124,smape,0.013444411,0.013343142,0.014568599,0.010499338,0.0155093325,0.015631344,0.01355255,0.013752416,0.013283899,0.014142231,0.013627566,0.014677499,0.013017606,0.014380971,0.01302203,0.014153407,0.013512263,0.012630362,0.014126524,0.017292809,0.025256462
ID125,smape,0.022543427,0.023686748,0.017445527,0.039117865,0.014382543,0.015791293,0.014424989,0.020188283,0.018899692,0.021247566,0.01739998,0.01617014,0.019118823,0.01931414,0.021281946,0.012669138,0.020548463,0.015822407,0.018327482,0.01679623,0.0057345387
ID126,smape,0.030396856,0.029823309,0.03467016,0.029485766,0.027119134,0.027891148,0.030325903,0.029201986,0.030598726,0.030754987,0.030728213,0.03068267,0.029401045,0.031063586,0.029338656,0.031250548,0.02817486,0.030228268,0.029900957,0.030104246,0.04933955
ID127,smape,0.006033249,0.006501388,0.006158691,0.004446735,0.005132259,0.0063067856,0.005070823,0.0055044275,0.005519485,0.005746332,0.0056273425,0.005521385,0.0052396115,0.004938157,0.0055105174,0.005057154,0.0056852484,0.0056865965,0.00548557,0.0057545467,0.033285584
ID128,smape,0.0007645252,0.0009918426,0.0020123916,0.0052839885,0.0024644914,0.000549755,0.0016319477,0.001783236,0.0026549737,0.002966408,0.00058395416,0.0020150098,0.0009890175,0.000892373,0.001055754,0.0022635963,0.00064846326,0.0008021973,0.0024554026,0.00072770956,0.04991401
ID129,smape,0.009142235,0.007926655,0.005375073,0.005314761,0.0068514245,0.0087927515,0.010307214,0.010642275,0.013479226,0.010661882,0.01096754,0.01143178,0.009019218,0.008873914,0.010552794,0.012262512,0.009785206,0.009216898,0.011122292,0.010924462,0.101796746
ID13,smape,0.03444395,0.035204846,0.029028058,0.03538979,0.029281547,0.032026492,0.035364766,0.03849387,0.035571937,0.035174135,0.03668228,0.035726044,0.034315467,0.030500188,0.037346333,0.036382623,0.03731195,0.03508088,0.03589697,0.034917988,0.04483328
ID130,smape,0.003891977,0.0047635334,0.0052536093,0.0048689134,0.004008759,0.0037575618,0.0046547414,0.0035289577,0.004337022,0.00407822,0.003731806,0.0046326723,0.0038208808,0.0039142193,0.0039581694,0.002536329,0.004283337,0.0038152111,0.0040375586,0.0038756547,0.06615961
ID131,smape,0.00030860744,0.00035426335,0.0007984777,0.00044409273,0.000748823,0.00069608155,0.00041477772,0.00017109964,0.00017161854,0.00024108465,0.00015135409,0.0002806243,6.261155e-05,0.0004670681,0.000100807665,0.00034380722,0.00025600905,1.3748498e-05,0.00013078691,3.6831356e-05,0.01961017
ID132,smape,0.0036009112,0.004390438,0.0028794743,0.0036682193,0.0021532201,0.005185481,0.0035747066,0.0039548646,0.0043795398,0.0031269174,0.0033073216,0.0035034162,0.0043962505,0.0036354577,0.0037926368,0.0040664915,0.0049335845,0.004131663,0.003558654,0.0038503082,0.025321888
