unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(10),qgtse(10),qgts(5),qgtse(5),qgts(25),qgtse(25),qgts(50),qgtse(50),qgts(100),qgtse(100),qgts(200),qgtse(200),SeasonalNaive
M1219,smape,0.021123820667669935,0.017587377351693773,0.014920729697396558,0.0139577278458192,0.01669174198027001,0.014582727821995788,0.015891018719867155,0.01723405366660675,0.024828419577877913,0.018472719543633134,0.020294088527290914,0.016500763384690396,0.022715346983552914,0.017424140120045242,0.01599502515058768,0.019766746016053497,0.017225598502899227,0.01596955367463673,0.016984756416075306,0.017378544939715298,0.07378588191929875
M1220,smape,0.011963556342086146,0.01534579336977602,0.022232389759090736,0.017235130196624492,0.011844057621256789,0.012440509466669103,0.012846515515143245,0.014417543082094733,0.011141798273708115,0.011637274749663286,0.011885167998950055,0.010812336195436091,0.015590785643971164,0.012693449436841536,0.014644101399796149,0.010684036347949287,0.010747196778175297,0.010558153514689977,0.012944896843296515,0.01453202140691403,0.09330963596916826
M1221,smape,0.02380199033200466,0.02151874496018449,0.020544240034026044,0.024966171393249793,0.023703337114870562,0.021201676318376744,0.020962236620546044,0.03913644592824021,0.02189639695442269,0.02626979364782273,0.028387788019841428,0.02728813515726213,0.023965244162180266,0.023897045158232117,0.027398774307428733,0.02489994137223152,0.02641338459126319,0.027623475432582183,0.02408316562668345,0.024825607202774592,0.09780468611477434
M1222,smape,0.029696635863070864,0.023573112079984387,0.02088150484024603,0.023285133542911757,0.021616912058967874,0.01834893655006665,0.021491578666925488,0.02601749379400248,0.02754718407102483,0.019569306430884555,0.01648339860660373,0.021713424372018897,0.02540581091546437,0.01738519017369512,0.019079208591870858,0.017872317474822173,0.020269292772066176,0.01776822598829999,0.017800405527670083,0.02121240577393266,0.1278200135469285
M1223,smape,0.042721957004364965,0.03806174337602746,0.05421304065069804,0.05010954721530964,0.04722319604102385,0.04528696476621024,0.04808743252774691,0.07053303905352008,0.0396901299662056,0.04792291277731576,0.050728037141012934,0.047310273740036685,0.04089221609667756,0.04666593991160229,0.047576145316414485,0.05117498338121037,0.049804397057039644,0.04896165456010895,0.06662268942082204,0.04721798835111506,0.07432028834696656
M1224,smape,0.06719633370189662,0.056054798404796984,0.06173811944372996,0.058136603060714886,0.07171187755286573,0.04286174546437809,0.04023760957598038,0.04581819583353521,0.06651494515301272,0.0751712111677771,0.07007245765771279,0.07093829225724685,0.0689395986647174,0.05617616544831519,0.0700891521726814,0.06815785763794974,0.05702546972652169,0.06836192793392921,0.06678010678949918,0.07565081452568334,0.07947705364529946
M1225,smape,0.01579637906679766,0.024906187593194084,0.01761822843294754,0.011846307678433985,0.020009545221529878,0.010580071833507584,0.014685472973083041,0.011335619622187433,0.013150074064838172,0.014270817092411563,0.01197921972514932,0.013986473500536521,0.01698552367364622,0.012250362541990092,0.016801632038533944,0.012059418294137751,0.009316904399679091,0.011056468970305986,0.014711527866490609,0.011559078752028608,0.047119016929435015
M1226,smape,0.016885762010413922,0.026209361874866804,0.016541015604522317,0.0115179199934947,0.017467398129860843,0.01299083794081727,0.016240569885057263,0.01437155712496186,0.01666409721706146,0.015968838426584437,0.01549490300688045,0.017143489063383782,0.018830382389501715,0.015604168809560047,0.01884508190486901,0.015085906616960104,0.015101061788792938,0.01572024513700005,0.01795933693332076,0.012527507349478164,0.03387303234389708
M1227,smape,0.038910171549399054,0.043734966065485055,0.021287535144774303,0.023350057369468834,0.021850590071286882,0.03178853425656326,0.030601295325419872,0.025755022658049905,0.03796835932830338,0.03220288947929103,0.028565364298458875,0.033001740353461206,0.037209664044617195,0.025927910344702872,0.030482513908204393,0.03338145615673249,0.033860129129959254,0.035075501723606115,0.04389675197309878,0.03252748441935035,0.10430234849210446
M1228,smape,0.01876670194568525,0.015673175956095107,0.016257330576855234,0.019502046173253792,0.01707134761565358,0.016800495447676134,0.01701479932039089,0.022481805091804377,0.01791779759625903,0.021614770808322456,0.02229852986249023,0.02213603188856617,0.01918002164810984,0.018506001904144035,0.0220660007960773,0.019550645521043884,0.022089213312918094,0.021551153005810564,0.017455301248156817,0.019730473774319496,0.0862214587306444
M1229,smape,0.04760141530373143,0.058828812929829825,0.035383182132877805,0.023805348328575376,0.04785014110639075,0.014088725720608668,0.028370479426820878,0.03525630468977671,0.04682359342179666,0.0366853503280836,0.04680838834584231,0.04994336487792004,0.04928419480535077,0.04523425009387533,0.037446740522128846,0.039880022274123204,0.04002525068149493,0.03952701346301068,0.029248902583029424,0.03407925181429287,0.09117705024456497
M1230,smape,0.055831156856412795,0.0655701659120853,0.054990015855242554,0.030633034800863282,0.06262992778711006,0.039035899078264304,0.03982922032655469,0.04513650484203809,0.05638857381362769,0.0496099429874062,0.05654839993719741,0.0692671570908674,0.059786095246362435,0.06565979623498597,0.05925874694431826,0.053174459325021996,0.05717826184046738,0.04782914917729233,0.03389211378594132,0.048058508186687075,0.07009817791375399
M1231,smape,0.037803295614040104,0.03155802667292523,0.028294806955240424,0.048827334772764706,0.04651209036756451,0.04712376465683671,0.019276808962250227,0.040107976788064374,0.03763094202289632,0.048030322945262854,0.05021413481939147,0.03263967521523333,0.03949401680229018,0.02927496058257284,0.052783417460300804,0.042203608684473676,0.03923978501737874,0.049570460079094304,0.05268889124250294,0.04007086640070711,0.12629680446665625
