unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,qgts_10,qgtse_10,SeasonalNaive
Q635,smape,0.12639500911635815,0.12115562703610921,0.14390412063573316,0.14106704475363532,0.1329595637777122,0.12086341708419819,0.1814125948197257,0.12933695592484848,0.133432268005973,0.13746107590063272,0.11678772506369055,0.12626910375412326,0.15690836255693225
Q636,smape,0.013902358727599996,0.01350331816343251,0.01932624134312725,0.015545452058898082,0.023128518691937713,0.013111264919465314,0.011599268159556482,0.011031168494364592,0.017710656412695428,0.01795338625825653,0.013813941424260338,0.01373192640550618,0.024707460478719363
Q637,smape,0.05797522067673473,0.048173884767506614,0.050906036427426866,0.049378713107527325,0.05977078032205995,0.05087871455895222,0.055533551490736986,0.05773610109663731,0.049905666993015727,0.050687887454449965,0.05285703815601047,0.052874773635035094,0.06016376136578044
Q638,smape,0.04674525417065809,0.008200109476844243,0.015456310661273074,0.04554818177796617,0.06765970991237683,0.008643298927012233,0.020839729630545353,0.010437218514747559,0.018359215057432272,0.0306803112795914,0.017186505120589654,0.019409080795952046,0.04762022940552549
Q639,smape,0.0097581830587334,0.012441451004275236,0.008724285367389029,0.024102921237248328,0.040555789839882755,0.01379709919887133,0.007457381783410735,0.033666125194263576,0.01632741883082138,0.0069955506829921035,0.011339535247546866,0.009352699389800635,0.01706416885489353
Q64,smape,0.025095090613055388,0.03156176076189584,0.029643714515263472,0.027446594234845544,0.026185945576071457,0.025383231719954033,0.027367113893901153,0.02568183947342799,0.0264366019779535,0.025008851561248976,0.02658507032400718,0.02557804863727537,0.035806810137770526
Q640,smape,0.033878890633580475,0.021754622048985657,0.024443359020401265,0.02996986016178073,0.0207079596435589,0.02145759946549178,0.016579871837521788,0.03459067764880011,0.029832722651446122,0.02443440757815067,0.014840899813242391,0.03373717972648421,0.03698246750992975
Q641,smape,0.020508274151144108,0.008904891515919132,0.015145434687766279,0.01671209159589554,0.008605305420987633,0.01523097301209613,0.01460461505909951,0.029287148931918937,0.014859558794749756,0.025443463981414553,0.021446522029914525,0.011841480214847072,0.058278962784777136
Q642,smape,0.015820233057929393,0.010754680086863685,0.024135027646654664,0.01842431885055742,0.016736155045010515,0.02703805881188331,0.02938226082211694,0.026705439744507245,0.018701692763002292,0.014182744447177527,0.014291394167617365,0.015820377844415437,0.058456608791325235
Q643,smape,0.049108402325335025,0.04180290055319456,0.03776933991859634,0.05614949309458085,0.04152852773251115,0.04687177960185586,0.03430689994295601,0.055349178238298005,0.04373165662504219,0.04424339455874808,0.0463444694517133,0.043056591471340194,0.03278255260056311
Q644,smape,0.03499064667867824,0.025727361056416907,0.033000063029322305,0.031085753215039348,0.03021554499744893,0.030644733421085653,0.0358548975337836,0.030190213257301153,0.03289617146761839,0.03564242978432585,0.030420998756303684,0.02623867263630128,0.040195539398277996
Q645,smape,0.048348497317611414,0.036147342177312164,0.03549564886619627,0.039134256478617624,0.03484513364901396,0.04088752675834429,0.04329257315154229,0.03749717513492028,0.043550312984980535,0.04480183656169303,0.04330149227432961,0.03582310957882596,0.04629192363423703
Q646,smape,0.015517152725976889,0.013238726779769984,0.02247256988996125,0.014384901062062586,0.028826277511375068,0.020492257053206463,0.017475571046358124,0.012320695809591291,0.01804334409308298,0.014600317522224349,0.0189226855994555,0.014076508743458371,0.03438408332479345
